,Name,Tm,mlbID,key_bbref
1013,Salvador Perez,Kansas City,521692,perezsa02
1015,Wenceel P\xc3\xa9rez,Detroit,672761,perezwe01
1016,Blake Perkins,Milwaukee,663368,perkibl01
1017,Dillon Peters,Pittsburgh,596071,peterdi01
1018,DJ Peters,"Los Angeles,Texas",656847,peterdj01
1019,David Peterson,New York,656849,peterda01
1020,Jace Peterson,"Arizona,Milwaukee,Oakland",607054,peterja01
1021,Tommy Pham,"Arizona,Boston,Chicago,Cincinnati,New York,San Diego",502054,phamth01
1022,Brett Phillips,"Baltimore,Los Angeles,Tampa Bay",621433,phillbr02
1023,Evan Phillips,Los Angeles,623465,phillev01
1024,Kevin Pillar,"Atlanta,Chicago,Los Angeles,New York",607680,pillake01
1025,Manny Pi\xc3\xb1a,"Atlanta,Milwaukee,Oakland",444489,pinama01
1026,Chad Pinder,Oakland,640461,pindech01
1027,Israel Pineda,Washington,672832,pinedis01
1028,Michael Pineda,Minnesota,501381,pinedmi01
1029,Ren\xc3\xa9 Pinto,Tampa Bay,650907,pintore02
1030,Stephen Piscotty,Oakland,572039,piscost01
1031,Nick Pivetta,Boston,601713,pivetni01
1032,Kevin Plawecki,"Boston,Texas",608700,plaweke01
1033,Nick Plummer,New York,663911,plummni01
1034,Gregory Polanco,Pittsburgh,570256,polangr01
1035,Jorge Polanco,"Minnesota,Seattle",593871,polanjo01
1036,AJ Pollock,"Chicago,Los Angeles,San Francisco,Seattle",572041,polloaj01
1037,Daniel Ponce de Leon,St. Louis,594965,ponceda01
1038,Cody Ponce,Pittsburgh,664074,ponceco01
1039,Zach Pop,Miami,647315,popza01
1041,Sean Poppen,Pittsburgh,664092,poppese01
1042,Logan Porter,Kansas City,682515,portelo01
1043,Buster Posey,San Francisco,457763,poseybu01
1044,Cody Poteet,Miami,547001,poteeco01
1045,Yohel Pozo,Texas,650968,pozoyo01
1046,Nick Pratto,Kansas City,668472,prattni01
1047,David Price,Los Angeles,456034,priceda01
1048,Ford Proctor,San Francisco,665154,proctfo01
1049,Jurickson Profar,"Colorado,San Diego",595777,profaju01
1050,Albert Pujols,"Los Angeles,St. Louis",405395,pujolal01
1051,Cal Quantrill,Cleveland,615698,quantca01
1052,Juniel Querecuto,St. Louis,578570,quereju01
1053,Roman Quinn,"Philadelphia,Tampa Bay",596451,quinnro01
1054,Jose Quintana,San Francisco,500779,quintjo01
1055,Esteban Quiroz,Chicago,606019,quiroes01
1056,Ceddanne Rafaela,Boston,678882,rafaece01
1057,Cal Raleigh,Seattle,663728,raleica01
1058,Luke Raley,"Los Angeles,Seattle,Tampa Bay",670042,raleylu01
1059,Harold Ram\xc3\xadrez,"Cleveland,Tampa Bay",623912,ramirha02
1060,Jos\xc3\xa9 Ram\xc3\xadrez,Cleveland,608070,ramirjo01
1061,Nick Ramirez,San Diego,598286,ramirni01
1062,Yefry Ram\xc3\xadrez,Los Angeles,606162,ramirye01
1063,Bryan Ramos,Chicago,682868,ramosbr01
1064,Heliot Ramos,San Francisco,671218,ramoshe02
1065,Henry Ramos,"Arizona,Cincinnati",592656,ramoshe01
1067,Wilson Ramos,"Cleveland,Detroit",467092,ramoswi01
1068,Drew Rasmussen,"Milwaukee,Tampa Bay",656876,rasmudr01
1069,Corey Ray,Milwaukee,641999,rayco01
1070,Robbie Ray,Toronto,592662,rayro02
1071,Colin Rea,Milwaukee,607067,reaco01
1072,J.T. Realmuto,Philadelphia,592663,realmjt01
1073,Josh Reddick,Arizona,502210,reddijo01
1074,Jake Reed,New York,596082,reedja02
1075,Jakson Reetz,"San Francisco,Washington",656883,reetzja01
1076,Rob Refsnyder,"Boston,Minnesota",608701,refsnro01
1077,Sean Reid-Foley,New York,656887,reidfse01
1078,Zach Reks,"Los Angeles,Texas",676646,reksza01
1079,Zach Remillard,Chicago,621545,remilza01
1080,Anthony Rendon,Los Angeles,543685,rendoan01
1081,Hunter Renfroe,"Boston,Cincinnati,Kansas City,Los Angeles,Milwaukee",592669,renfrhu01
1082,Luis Rengifo,Los Angeles,650859,rengilu01
1083,Alex Reyes,St. Louis,621052,reyesal02
1084,Franmil Reyes,"Chicago,Cleveland,Kansas City",614177,reyesfr01
1085,Pablo Reyes,"Boston,Milwaukee",622569,reyespa01
1086,V\xc3\xadctor Reyes,Detroit,622682,reyesvi01
1087,Bryan Reynolds,Pittsburgh,668804,reynobr01
1088,Matt Reynolds,"Cincinnati,New York",608703,reynoma03
1089,Garrett Richards,Boston,572070,richaga01
1090,Trevor Richards,Milwaukee,670950,richatr01
1091,JT Riddle,"Cincinnati,Minnesota",595375,riddljt01
1093,Austin Riley,Atlanta,663586,rileyau01
1094,Edwin R\xc3\xados,"Chicago,Los Angeles",621458,riosed01
1095,Alfonso Rivas III,"Chicago,Pittsburgh,San Diego",663845,rivasal01
1096,Leo Rivas,Seattle,660844,rivasle01
1097,Webster Rivas,San Diego,593590,rivaswe01
1098,Emmanuel Rivera,"Arizona,Kansas City,Miami",656896,riverem01
1099,Ren\xc3\xa9 Rivera,"Cleveland,Washington",425784,riverre01
1100,Sebasti\xc3\xa1n Rivero,Kansas City,665861,riverse01
1101,Anthony Rizzo,"Chicago,New York",519203,rizzoan01
1102,Luis Robert Jr.,Chicago,673357,roberlu01
1103,Daniel Robertson,Milwaukee,621002,roberda10
1104,David Robertson,Chicago,502085,roberda08
1105,Kramer Robertson,St. Louis,670298,roberkr01
1106,Chuckie Robinson,Cincinnati,642020,robinch04
1107,V\xc3\xadctor Robles,Washington,645302,roblevi01
1108,Jacob Robson,Detroit,615699,robsoja01
1109,Brayan Rocchio,Cleveland,677587,rocchbr01
1110,Brendan Rodgers,Colorado,663898,rodgebr02
1111,Carlos Rod\xc3\xb3n,Chicago,607074,rodonca01
1112,Eduardo Rodr\xc3\xadguez,Boston,593958,rodried05
1113,Endy Rodr\xc3\xadguez,Pittsburgh,682848,rodrien01
1114,Jefry Rodr\xc3\xadguez,Washington,622446,rodrije01
1115,Johnathan Rodr\xc3\xadguez,Cleveland,671286,rodrijo10
1116,Jos\xc3\xa9 Rodriguez,Chicago,679563,rodrijo09
1117,Julio Rodr\xc3\xadguez,Seattle,677594,rodriju01
1119,Manuel Rodr\xc3\xadguez,Chicago,655889,rodrima01
1120,Jake Rogers,Detroit,668670,rogerja03
1121,Josh Rogers,Washington,642028,rogerjo01
1122,Trevor Rogers,Miami,669432,rogertr01
1123,Johan Rojas,Philadelphia,679032,rojasjo03
1124,Jose Rojas,Los Angeles,670351,rojasjo02
1125,Josh Rojas,"Arizona,Seattle",668942,rojasjo01
1126,Miguel Rojas,"Los Angeles,Miami",500743,rojasmi02
1127,Chris Roller,Milwaukee,676896,rollech01
1128,Sal Romano,Cincinnati,607219,romansa01
1129,Andrew Romine,Chicago,461865,rominan01
1130,Austin Romine,"Chicago,Cincinnati,Los Angeles,St. Louis",519222,rominau01
1131,Jos\xc3\xa9 Rond\xc3\xb3n,St. Louis,602922,rondojo02
1132,Brent Rooker,"Kansas City,Minnesota,Oakland,San Diego",667670,rookebr01
1133,Ben Rortvedt,"Minnesota,New York,Tampa Bay",666163,rortvbe01
1134,Amed Rosario,"Cleveland,Los Angeles,Tampa Bay",642708,rosaram01
1135,Eddie Rosario,"Atlanta,Cleveland,Washington",592696,rosared01
1136,Eguy Rosario,San Diego,666703,rosareg01
1137,Joe Ross,Washington,605452,rossjo01
1138,Ram\xc3\xb3n Rosso,Philadelphia,665759,rossora01
1139,Michael Rucker,Chicago,621074,ruckemi01
1140,Darin Ruf,"Milwaukee,New York,San Francisco",573131,rufda01
1141,Esteury Ruiz,"Milwaukee,Oakland,San Diego",665923,ruizes01
1142,Jos\xc3\xa9 Ruiz,Chicago,614179,ruizjo01
1143,Keibert Ruiz,"Los Angeles,Washington",660688,ruizke01
1145,Rio Ruiz,"Baltimore,Colorado",547004,ruizri01
1146,Blake Rutherford,Washington,666164,ruthebl01
1147,Adley Rutschman,Baltimore,668939,rutscad01
1148,Joe Ryan,Minnesota,657746,ryanjo04
1149,Kyle Ryan,Chicago,594986,ryanky01
1150,Hyun Jin Ryu,Toronto,547943,ryuhy01
1151,Blake Sabol,San Francisco,666165,sabolbl01
1152,C\xc3\xa9sar Salazar,Houston,663967,salazce01
1153,Chris Sale,Boston,519242,salech01
1154,Adrian Sampson,Chicago,592716,sampsad01
1155,Aaron Sanchez,San Francisco,592717,sanchaa01
1156,Adri\xc3\xa1n S\xc3\xa1nchez,Washington,506703,sanchad01
1157,Ali S\xc3\xa1nchez,St. Louis,645305,sanchal04
1158,Gary S\xc3\xa1nchez,"Milwaukee,Minnesota,New York,San Diego",596142,sanchga02
1159,Jes\xc3\xbas S\xc3\xa1nchez,Miami,660821,sanchje02
1160,Miguel S\xc3\xa1nchez,Milwaukee,667376,sanchmi01
1161,Yolmer Sanchez,"Boston,New York",570560,sanchca01
1162,Pablo Sandoval,Atlanta,467055,sandopa01
1163,Patrick Sandoval,Los Angeles,663776,sandopa02
1164,Donny Sands,Philadelphia,664848,sandsdo01
1165,Reiver Sanmartin,Cincinnati,665665,sanmare01
1166,Miguel San\xc3\xb3,"Los Angeles,Minnesota",593934,sanomi01
1167,Carlos Santana,"Kansas City,Milwaukee,Minnesota,Pittsburgh,Seattle",467793,santaca01
1168,Danny Santana,Boston,542454,santada01
1169,Dennis Santana,Los Angeles,642701,santade01
1171,Edgar Santana,Atlanta,650828,santaed01
1172,Anthony Santander,Baltimore,623993,santaan02
1173,Tony Santillan,Cincinnati,663574,santito01
1174,Josh Sborz,Texas,622250,sborzjo01
1175,Nolan Schanuel,Los Angeles,694384,schanno01
1176,Scott Schebler,Los Angeles,594988,schebsc01
1177,Max Scherzer,"Los Angeles,Washington",453286,scherma01
1178,Clarke Schmidt,New York,657376,schmicl01
1179,Casey Schmitt,San Francisco,669477,schmica01
1180,Daniel Schneemann,Cleveland,682177,
1181,Davis Schneider,Toronto,676914,schneda03
1182,Jonathan Schoop,Detroit,570731,schoojo01
1183,Max Schrock,Cincinnati,621011,schroma01
1184,Max Schuemann,Oakland,680474,schuema01
1185,Kyle Schwarber,"Boston,Philadelphia,Washington",656941,schwaky01
1186,Frank Schwindel,"Chicago,Oakland",643524,schwifr01
1187,Victor Scott II,St. Louis,687363,scottvi01
1188,Corey Seager,"Los Angeles,Texas",608369,seageco01
1189,Kyle Seager,Seattle,572122,seageky01
1190,Chandler Seagle,San Diego,676882,seaglch01
1191,Jean Segura,"Miami,Philadelphia",516416,segurje01
1192,Sam Selman,San Francisco,572125,selmasa01
1193,Marcus Semien,"Texas,Toronto",543760,semiema01
1194,Antonio Senzatela,Colorado,622608,senzaan01
1195,Nick Senzel,"Cincinnati,Washington",669222,senzeni01
1197,Brian Serven,"Colorado,Toronto",661531,servebr01
1198,Pedro Severino,"Baltimore,Milwaukee",600474,severpe01
1199,Travis Shaw,"Boston,Milwaukee",543768,shawtr01
1200,Gavin Sheets,Chicago,657757,sheetga01
1201,Justus Sheffield,Seattle,656954,sheffju01
1202,Austin Shenton,Tampa Bay,668853,shentau01
1203,James Sherfy,Los Angeles,642073,sherfji01
1204,Braden Shewmake,"Atlanta,Chicago",669699,shewmbr01
1205,Zack Short,"Atlanta,Boston,Detroit,New York",670097,shortza01
1206,Michael Siani,"Cincinnati,St. Louis",672279,sianimi01
1207,Magneuris Sierra,"Los Angeles,Miami",642423,sierrma01
1208,Andrelton Simmons,"Chicago,Minnesota",592743,simmoan01
1209,Lucas Sims,Cincinnati,608371,simslu01
1210,Jon Singleton,"Houston,Milwaukee",572138,singljo02
1211,Jose Siri,"Houston,Tampa Bay",642350,sirijo01
1212,Chance Sisco,"Baltimore,New York",642082,siscoch01
1213,Tarik Skubal,Detroit,669373,skubata01
1214,Austin Slater,San Francisco,596103,slateau01
1215,Caleb Smith,Arizona,592761,smithca03
1216,Dominic Smith,"Boston,New York,Washington",642086,smithdo02
1217,Drew Smith,New York,622098,smithdr01
1218,Josh Smith,Texas,669701,smithjo11
1219,Kevan Smith,"Atlanta,Tampa Bay",607345,smithke04
1220,Kevin Smith,"New York,Oakland,Toronto",675656,smithke05
1221,Pavin Smith,Arizona,656976,smithpa04
1223,Riley Smith,Arizona,642092,smithri01
1224,Will Smith,Los Angeles,669257,smithwi05
1225,Canaan Smith-Njigba,Pittsburgh,675986,smithca05
1226,Drew Smyly,Atlanta,592767,smylydr01
1227,Blake Snell,San Diego,605483,snellbl01
1228,Tyler Soderstrom,Oakland,691016,soderty01
1229,Eric Sogard,Chicago,519299,sogarer01
1230,Nick Solak,"Atlanta,Detroit,Texas",669256,solakni01
1231,Donovan Solano,"Cincinnati,Minnesota,San Diego,San Francisco",456781,solando01
1232,Jorge Soler,"Atlanta,Kansas City,Miami,San Francisco",624585,solerjo01
1233,Edmundo Sosa,"Philadelphia,St. Louis",624641,sosaed01
1234,Lenyn Sosa,Chicago,672820,sosale01
1235,Juan Soto,"New York,San Diego,Washington",665742,sotoju01
1236,Livan Soto,Los Angeles,670869,sotoli01
1237,Steven Souza Jr.,"Los Angeles,Seattle",519306,souzast01
1238,Cory Spangenberg,St. Louis,605486,spangco01
1239,George Springer,Toronto,543807,springe01
1240,Jacob Stallings,"Colorado,Miami,Pittsburgh",607732,stallja01
1241,Craig Stammen,San Diego,489334,stammcr01
1242,Giancarlo Stanton,New York,519317,stantmi03
1243,Max Stassi,Los Angeles,545358,stassma01
1244,Justin Steele,Chicago,657006,steelju01
1245,Spencer Steer,Cincinnati,668715,steersp01
1246,Michael Stefanic,Los Angeles,683021,stefami01
1247,Tyler Stephenson,Cincinnati,663886,stephty01
1249,Andrew Stevenson,"Minnesota,Washington",664057,stevean01
1250,Cal Stevenson,"Oakland,San Francisco",670276,steveca01
1251,DJ Stewart,"Baltimore,New York",621466,stewadj01
1252,Kohl Stewart,Chicago,640464,stewako01
1253,Robert Stock,"Chicago,New York",476594,stockro01
1254,Troy Stokes Jr.,Pittsburgh,657011,stoketr01
1255,Trevor Story,"Boston,Colorado",596115,storytr01
1256,Bryson Stott,Philadelphia,681082,stottbr01
1257,Kyle Stowers,Baltimore,669065,stoweky01
1258,Dee Strange-Gordon,Washington,543829,gordode01
1259,Stephen Strasburg,Washington,544931,strasst01
1260,Chris Stratton,Pittsburgh,608717,stratch01
1261,Myles Straw,"Cleveland,Houston",664702,strawmy01
1262,Hunter Strickland,Milwaukee,519326,strichu01
1263,Spencer Strider,Atlanta,675911,stridsp01
1264,Ross Stripling,Toronto,548389,stripro01
1265,Marcus Stroman,New York,573186,stromma01
1266,Garrett Stubbs,"Houston,Philadelphia",596117,stubbga01
1267,Eugenio Su\xc3\xa1rez,"Arizona,Cincinnati,Seattle",553993,suareeu01
1268,Jos\xc3\xa9 Suarez,Los Angeles,660761,suarejo01
1269,Ranger Su\xc3\xa1rez,Philadelphia,624133,suarera01
1270,Wander Suero,Washington,593833,suerowa01
1271,Brett Sullivan,San Diego,664954,sullibr01
1272,Brent Suter,Milwaukee,608718,suterbr01
1273,Jack Suwinski,Pittsburgh,669261,suwinja01
1275,Kurt Suzuki,Los Angeles,435559,suzukku01
1276,Seiya Suzuki,Chicago,673548,suzukse01
1277,Travis Swaggerty,Pittsburgh,680552,swaggtr01
1278,Dansby Swanson,"Atlanta,Chicago",621020,swansda01
1279,Thomas Szapucki,New York,663378,szaputh01
1280,Jameson Taillon,New York,592791,taillja01
1281,Raimel Tapia,"Boston,Colorado,Milwaukee,Tampa Bay,Toronto",606132,tapiara01
1282,Fernando Tatis Jr.,San Diego,665487,tatisfe02
1283,Mike Tauchman,"Chicago,New York,San Francisco",643565,tauchmi01
1284,Leody Taveras,Texas,665750,taverle01
1285,Chris Taylor,Los Angeles,621035,tayloch03
1286,Michael A. Taylor,"Kansas City,Minnesota,Pittsburgh",572191,taylomi02
1287,Samad Taylor,"Kansas City,Seattle",669392,taylosa04
1288,Tyrone Taylor,"Milwaukee,New York",621438,tayloty01
1289,Anderson Tejeda,Texas,660731,tejedan01
1290,Rowdy Tellez,"Milwaukee,Pittsburgh,Toronto",642133,tellero01
1291,Jos\xc3\xa9 Tena,Cleveland,677588,tenajo01
1292,Curtis Terry,Texas,663799,terrycu01
1293,Matt Thaiss,Los Angeles,642136,thaisma01
1294,Alek Thomas,Arizona,677950,thomaal01
1295,Cody Thomas,Oakland,642137,thomaco01
1296,Dillon Thomas,"Los Angeles,Seattle",605504,thomadi01
1297,Lane Thomas,"St. Louis,Washington",657041,thomala02
1298,Bubba Thompson,"Cincinnati,Texas",669352,thompbu01
1299,Keegan Thompson,Chicago,624522,thompke02
1301,Trayce Thompson,"Chicago,Los Angeles,San Diego",572204,thomptr01
1302,Zach Thompson,Miami,605507,thompza01
1303,Michael Toglia,Colorado,669911,toglimi01
1304,Ka\'ai Tom,"Oakland,Pittsburgh,San Francisco",664789,tomka01
1305,Josh Tomlin,Atlanta,458708,tomlijo01
1306,Justin Topa,Milwaukee,623437,topaju01
1307,Spencer Torkelson,Detroit,679529,torkesp01
1308,Abraham Toro,"Houston,Milwaukee,Oakland,Seattle",647351,toroab01
1309,Luis Torrens,"Chicago,New York,Seattle",620443,torrelu01
1310,Gleyber Torres,New York,650402,torregl01
1311,Ronald Torreyes,Philadelphia,591720,torrero01
1312,Touki Toussaint,Atlanta,657053,toussto01
1313,Ezequiel Tovar,Colorado,678662,tovarez01
1314,Wilfredo Tovar,New York,541600,tovarwi01
1315,Taylor Trammell,"Los Angeles,New York,Seattle",666211,trammta01
1316,Alan Trejo,Colorado,676701,trejoal01
1317,Jose Trevino,"New York,Texas",624431,trevijo01
1318,Jared Triolo,Pittsburgh,669707,triolja01
1319,Chadwick Tromp,"Atlanta,San Francisco",644433,trompch01
1320,Nick Tropeano,New York,607374,tropeni01
1321,Mike Trout,Los Angeles,545361,troutmi01
1322,Yoshi Tsutsugo,"Los Angeles,Pittsburgh,Tampa Bay",660294,tsutsyo01
1323,Cole Tucker,"Colorado,Los Angeles,Pittsburgh",657061,tuckeco01
1324,Kyle Tucker,Houston,663656,tuckeky01
1325,Brice Turang,Milwaukee,668930,turanbr02
1327,Justin Turner,"Boston,Los Angeles,Toronto",457759,turneju01
1328,Trea Turner,"Los Angeles,Philadelphia,Washington",607208,turnetr01
1329,Edwin Uceta,Los Angeles,670955,ucetaed01
1330,Duane Underwood Jr.,Pittsburgh,621249,underdu01
1331,Justin Upton,"Los Angeles,Seattle",457708,uptonju01
1332,Jos\xc3\xa9 Ure\xc3\xb1a,Detroit,570632,urenajo01
1333,Julio Ur\xc3\xadas,Los Angeles,628711,uriasju01
1334,Luis Ur\xc3\xadas,"Boston,Milwaukee,Seattle",649966,uriaslu01
1335,Ram\xc3\xb3n Ur\xc3\xadas,Baltimore,602104,uriasra01
1336,Jos\xc3\xa9 Urquidy,Houston,664353,urquijo01
1337,Gio Urshela,"Detroit,Los Angeles,Minnesota,New York",570482,urshegi01
1338,Pat Valaika,Baltimore,642162,valaipa01
1339,Enmanuel Valdez,Boston,665839,valdeen01
1340,Framber Valdez,Houston,664285,valdefr01
1341,Breyvic Valera,Toronto,591971,valerbr01
1342,Josh VanMeter,"Arizona,Pittsburgh",642165,vanmejo01
1343,Ildemaro Vargas,"Arizona,Chicago,Pittsburgh,Washington",545121,vargail01
1344,Miguel Vargas,Los Angeles,678246,vargami01
1345,Daulton Varsho,"Arizona,Toronto",662139,varshda01
1346,Andrew Vaughn,Chicago,683734,vaughan01
1347,Terrin Vavra,Baltimore,679631,vavrate01
1348,Christian V\xc3\xa1zquez,"Boston,Houston,Minnesota",543877,vazquch01
1349,Luis V\xc3\xa1zquez,Chicago,676679,vazqulu01
1350,Vince Velasquez,"Philadelphia,San Diego",592826,velasvi01
1351,Andrew Velazquez,"Los Angeles,New York",623205,velazan01
1353,Nelson Vel\xc3\xa1zquez,"Chicago,Kansas City",676369,velazne01
1354,Alex Verdugo,"Boston,New York",657077,verdual01
1355,Alex Vesia,Los Angeles,681911,vesiaal01
1356,Mark Vientos,New York,668901,vientma01
1357,Matt Vierling,"Detroit,Philadelphia",663837,vierlma01
1358,Ryan Vilade,"Colorado,Detroit",668723,viladry01
1359,David Villar,San Francisco,681584,villada01
1360,Jonathan Villar,"Chicago,Los Angeles,New York",542340,villajo01
1361,Meibrys Viloria,"Cleveland,Texas",650619,vilorme01
1362,Daniel Vogelbach,"Milwaukee,New York,Pittsburgh,Toronto",596129,vogelda01
1363,Stephen Vogt,"Arizona,Atlanta,Oakland",519390,vogtst01
1364,Luke Voit,"Milwaukee,New York,San Diego,Washington",572228,voitlu01
1365,Anthony Volpe,New York,683011,volpean01
1366,Jason Vosler,"Cincinnati,San Francisco",613564,vosleja01
1367,Austin Voth,Washington,608723,vothau01
1368,Joey Votto,Cincinnati,458015,vottojo01
1369,Michael Wacha,Tampa Bay,608379,wachami01
1370,Brandon Waddell,St. Louis,663399,waddebr01
1371,LaMonte Wade Jr.,San Francisco,664774,wadela01
1372,Tyler Wade,"Los Angeles,New York,Oakland,San Diego",642180,wadety01
1373,Adam Wainwright,St. Louis,425794,wainwad01
1374,Christian Walker,Arizona,572233,walkech02
1375,Jordan Walker,St. Louis,691023,walkejo02
1376,Steele Walker,Texas,667727,walkest01
1377,Taijuan Walker,New York,592836,walketa01
1379,Forrest Wall,Atlanta,657088,wallfo01
1380,Chad Wallach,"Los Angeles,Miami",595453,wallach01
1381,Matt Wallner,Minnesota,670242,wallnma01
1382,Taylor Walls,Tampa Bay,670764,wallsta01
1383,Jared Walsh,"Los Angeles,Texas",665120,walshja01
1384,Donovan Walton,"San Francisco,Seattle",622268,waltodo01
1385,Taylor Ward,Los Angeles,621493,wardta01
1386,Drew Waters,Kansas City,671221,waterdr01
1387,Tony Watson,Los Angeles,453265,watsoto01
1388,Ryan Weathers,San Diego,677960,weathry01
1389,Luke Weaver,Arizona,596133,weavelu01
1390,Jacob Webb,Atlanta,657097,webbja01
1391,Logan Webb,San Francisco,657277,webblo01
1392,Tyler Webb,St. Louis,643778,webbty01
1393,Colton Welker,Colorado,666213,welkeco01
1394,Austin Wells,New York,669224,wellsau01
1395,Joey Wendle,"Miami,New York,Tampa Bay",621563,wendljo01
1396,Davis Wendzel,Texas,673995,wendzda01
1397,Jamie Westbrook,Boston,642197,
1398,Jordan Westburg,Baltimore,676059,westbjo01
1399,Zack Wheeler,Philadelphia,554430,wheelza01
1400,Eli White,"Atlanta,Texas",642201,whiteel04
1401,Evan White,Seattle,657108,whiteev01
1402,Mitch White,Los Angeles,669952,whitemi03
1403,Aaron Whitefield,Los Angeles,664334,whiteaa01
1405,Garrett Whitlock,Boston,676477,whitlga01
1406,Taylor Widener,Arizona,642203,widenta01
1407,Joey Wiemer,Milwaukee,686894,wiemejo01
1408,Stevie Wilkerson,Baltimore,592859,wilkest01
1409,Alika Williams,Pittsburgh,675961,willial04
1410,Justin Williams,St. Louis,642211,williju02
1411,Luke Williams,"Atlanta,Los Angeles,Miami,Philadelphia,San Francisco",663897,willilu01
1412,Mason Williams,New York,592863,willima10
1413,Nick Williams,Chicago,608384,willini01
1414,Trevor Williams,"Chicago,New York",592866,willitr01
1415,Bryse Wilson,"Atlanta,Pittsburgh",669060,wilsobr02
1416,Cody Wilson,Washington,680963,wilsoco01
1417,Jacob Wilson,"Houston,Oakland",607111,wilsoja04
1418,Marcus Wilson,Seattle,657129,wilsoma02
1419,Weston Wilson,Philadelphia,642215,wilsowe01
1420,Jesse Winker,"Cincinnati,Milwaukee,Seattle,Washington",608385,winkeje01
1421,Dan Winkler,Chicago,595465,winklda01
1422,Masyn Winn,St. Louis,691026,winnma01
1423,Patrick Wisdom,Chicago,621550,wisdopa01
1424,Brett Wisely,San Francisco,689172,wiselbr01
1425,Matt Wisler,San Francisco,605538,wislema01
1426,Bobby Witt Jr.,Kansas City,677951,wittbo02
1427,Tony Wolters,"Chicago,Los Angeles",547172,wolteto01
1428,Connor Wong,Boston,657136,wongco01
1429,Kean Wong,Los Angeles,642221,wongke01
1431,Kolten Wong,"Los Angeles,Milwaukee,Seattle",543939,wongko01
1432,Alex Wood,San Francisco,622072,woodal02
1433,Jake Woodford,St. Louis,663765,woodfja01
1434,Brandon Woodruff,Milwaukee,605540,woodrbr01
1435,Kyle Wright,Atlanta,657140,wrighky01
1436,Austin Wynns,"Baltimore,Colorado,Los Angeles,San Francisco",642851,wynnsau01
1437,Miguel Yajure,Pittsburgh,664337,yajurmi01
1438,Jordan Yamamoto,New York,657141,yamamjo01
1439,Ryan Yarbrough,Tampa Bay,642232,yarbrry01
1440,Mike Yastrzemski,San Francisco,573262,yastrmi01
1441,Christian Yelich,Milwaukee,592885,yelicch01
1442,Juan Yepez,St. Louis,660766,yepezju01
1443,Huascar Ynoa,Atlanta,660623,ynoahu01
1444,Masataka Yoshida,Boston,807799,yoshima02
1445,Alex Young,Arizona,622065,youngal01
1446,Andrew Young,Arizona,670370,youngan02
1447,Jacob Young,Washington,696285,youngja03
1448,Jared Young,Chicago,676724,youngja02
1449,Seby Zavala,"Arizona,Chicago,Seattle",664874,zavalse01
1450,Bradley Zimmer,"Cleveland,Philadelphia,Toronto",605548,zimmebr01
1451,Ryan Zimmerman,Washington,475582,zimmery01
1452,Bruce Zimmermann,Baltimore,669145,zimmebr02
1453,Jordan Zimmermann,Milwaukee,519455,zimmejo02
1454,Tyler Zuber,Kansas City,676604,zuberty01
1455,Mike Zunino,"Cleveland,Tampa Bay",572287,zuninmi01
